Zscore	area	pvalue1sides	pvalue2sides
3.679	0.999882925	0.000117075	0.00023415
3.680	0.999883383	0.000116617	0.000233234
3.681	0.999883839	0.000116161	0.000232321
3.682	0.999884294	0.000115706	0.000231411
3.683	0.999884747	0.000115253	0.000230505
3.684	0.999885199	0.000114801	0.000229602
3.685	0.999885649	0.000114351	0.000228703
3.686	0.999886097	0.000113903	0.000227806
3.687	0.999886543	0.000113457	0.000226913
3.688	0.999886988	0.000113012	0.000226024
3.689	0.999887431	0.000112569	0.000225137
3.690	0.999887873	0.000112127	0.000224254
3.691	0.999888313	0.000111687	0.000223374
3.692	0.999888751	0.000111249	0.000222497
3.693	0.999889188	0.000110812	0.000221624
3.694	0.999889623	0.000110377	0.000220754
3.695	0.999890057	0.000109943	0.000219887
3.696	0.999890489	0.000109511	0.000219023
3.697	0.999890919	0.000109081	0.000218162
3.698	0.999891348	0.000108652	0.000217305
3.699	0.999891775	0.000108225	0.000216451
3.700	0.9998922	0.0001078	0.000215599
3.701	0.999892624	0.000107376	0.000214751
3.702	0.999893047	0.000106953	0.000213907
3.703	0.999893468	0.000106532	0.000213065
3.704	0.999893887	0.000106113	0.000212226
3.705	0.999894305	0.000105695	0.000211391
3.706	0.999894721	0.000105279	0.000210558
3.707	0.999895136	0.000104864	0.000209729
3.708	0.999895549	0.000104451	0.000208903
3.709	0.99989596	0.00010404	0.000208079
3.710	0.99989637	0.00010363	0.000207259
3.711	0.999896779	0.000103221	0.000206442
3.712	0.999897186	0.000102814	0.000205628
3.713	0.999897592	0.000102408	0.000204817
3.714	0.999897996	0.000102004	0.000204009
3.715	0.999898398	0.000101602	0.000203204
3.716	0.999898799	0.000101201	0.000202402
3.717	0.999899199	0.000100801	0.000201602
3.718	0.999899597	0.000100403	0.000200806
3.719	0.999899993	0.000100007	0.000200013
3.720	0.999900389	9.96E-05	0.000199223
3.721	0.999900782	9.92E-05	0.000198435
3.722	0.999901174	9.88E-05	0.000197651
3.723	0.999901565	9.84E-05	0.00019687
3.724	0.999901955	9.80E-05	0.000196091
3.725	0.999902342	9.77E-05	0.000195315
3.726	0.999902729	9.73E-05	0.000194542
3.727	0.999903114	9.69E-05	0.000193772
3.728	0.999903497	9.65E-05	0.000193005
3.729	0.999903879	9.61E-05	0.000192241
3.730	0.99990426	9.57E-05	0.00019148
3.731	0.999904639	9.54E-05	0.000190721
3.732	0.999905017	9.50E-05	0.000189966
3.733	0.999905394	9.46E-05	0.000189213
3.734	0.999905769	9.42E-05	0.000188462
3.735	0.999906142	9.39E-05	0.000187715
3.736	0.999906515	9.35E-05	0.000186971
3.737	0.999906886	9.31E-05	0.000186229
3.738	0.999907255	9.27E-05	0.00018549
3.739	0.999907623	9.24E-05	0.000184754
3.740	0.99990799	9.20E-05	0.00018402
3.741	0.999908355	9.16E-05	0.00018329
3.742	0.999908719	9.13E-05	0.000182562
3.743	0.999909082	9.09E-05	0.000181836
3.744	0.999909443	9.06E-05	0.000181114
3.745	0.999909803	9.02E-05	0.000180394
3.746	0.999910162	8.98E-05	0.000179677
3.747	0.999910519	8.95E-05	0.000178962
3.748	0.999910875	8.91E-05	0.00017825
3.749	0.999911229	8.88E-05	0.000177541
3.750	0.999911583	8.84E-05	0.000176835
3.751	0.999911935	8.81E-05	0.000176131
3.752	0.999912285	8.77E-05	0.000175429
3.753	0.999912635	8.74E-05	0.000174731
3.754	0.999912983	8.70E-05	0.000174035
3.755	0.999913329	8.67E-05	0.000173341
3.756	0.999913675	8.63E-05	0.000172651
3.757	0.999914019	8.60E-05	0.000171962
3.758	0.999914362	8.56E-05	0.000171277
3.759	0.999914703	8.53E-05	0.000170594
3.760	0.999915043	8.50E-05	0.000169913
3.761	0.999915382	8.46E-05	0.000169235
3.762	0.99991572	8.43E-05	0.00016856
3.763	0.999916056	8.39E-05	0.000167887
3.764	0.999916392	8.36E-05	0.000167217
3.765	0.999916725	8.33E-05	0.000166549
3.766	0.999917058	8.29E-05	0.000165884
3.767	0.999917389	8.26E-05	0.000165221
3.768	0.99991772	8.23E-05	0.000164561
3.769	0.999918049	8.20E-05	0.000163903
3.770	0.999918376	8.16E-05	0.000163248
3.771	0.999918703	8.13E-05	0.000162595
3.772	0.999919028	8.10E-05	0.000161944
3.773	0.999919352	8.06E-05	0.000161296
3.774	0.999919675	8.03E-05	0.000160651
3.775	0.999919996	8.00E-05	0.000160008
3.776	0.999920317	7.97E-05	0.000159367
3.777	0.999920636	7.94E-05	0.000158729
3.778	0.999920954	7.90E-05	0.000158093
3.779	0.99992127	7.87E-05	0.000157459
3.780	0.999921586	7.84E-05	0.000156828
3.781	0.9999219	7.81E-05	0.0001562
3.782	0.999922213	7.78E-05	0.000155573
3.783	0.999922525	7.75E-05	0.000154949
3.784	0.999922836	7.72E-05	0.000154328
3.785	0.999923146	7.69E-05	0.000153709
3.786	0.999923454	7.65E-05	0.000153092
3.787	0.999923761	7.62E-05	0.000152477
3.788	0.999924068	7.59E-05	0.000151865
3.789	0.999924373	7.56E-05	0.000151255
3.790	0.999924676	7.53E-05	0.000150647
3.791	0.999924979	7.50E-05	0.000150042
3.792	0.999925281	7.47E-05	0.000149439
3.793	0.999925581	7.44E-05	0.000148838
3.794	0.99992588	7.41E-05	0.00014824
3.795	0.999926178	7.38E-05	0.000147643
3.796	0.999926475	7.35E-05	0.000147049
3.797	0.999926771	7.32E-05	0.000146458
3.798	0.999927066	7.29E-05	0.000145868
3.799	0.999927359	7.26E-05	0.000145281
3.800	0.999927652	7.23E-05	0.000144696
3.801	0.999927943	7.21E-05	0.000144113
3.802	0.999928234	7.18E-05	0.000143533
3.803	0.999928523	7.15E-05	0.000142954
3.804	0.999928811	7.12E-05	0.000142378
3.805	0.999929098	7.09E-05	0.000141804
3.806	0.999929384	7.06E-05	0.000141232
3.807	0.999929669	7.03E-05	0.000140663
3.808	0.999929952	7.00E-05	0.000140095
3.809	0.999930235	6.98E-05	0.00013953
3.810	0.999930517	6.95E-05	0.000138967
3.811	0.999930797	6.92E-05	0.000138406
3.812	0.999931077	6.89E-05	0.000137847
3.813	0.999931355	6.86E-05	0.00013729
3.814	0.999931632	6.84E-05	0.000136735
3.815	0.999931909	6.81E-05	0.000136183
3.816	0.999932184	6.78E-05	0.000135633
3.817	0.999932458	6.75E-05	0.000135084
3.818	0.999932731	6.73E-05	0.000134538
3.819	0.999933003	6.70E-05	0.000133994
3.820	0.999933274	6.67E-05	0.000133452
3.821	0.999933544	6.65E-05	0.000132912
3.822	0.999933813	6.62E-05	0.000132374
3.823	0.999934081	6.59E-05	0.000131838
3.824	0.999934348	6.57E-05	0.000131304
3.825	0.999934614	6.54E-05	0.000130772
3.826	0.999934879	6.51E-05	0.000130242
3.827	0.999935143	6.49E-05	0.000129715
3.828	0.999935406	6.46E-05	0.000129189
3.829	0.999935667	6.43E-05	0.000128665
3.830	0.999935928	6.41E-05	0.000128143
3.831	0.999936188	6.38E-05	0.000127624
3.832	0.999936447	6.36E-05	0.000127106
3.833	0.999936705	6.33E-05	0.00012659
3.834	0.999936962	6.30E-05	0.000126076
3.835	0.999937218	6.28E-05	0.000125564
3.836	0.999937473	6.25E-05	0.000125054
3.837	0.999937727	6.23E-05	0.000124546
3.838	0.99993798	6.20E-05	0.00012404
3.839	0.999938232	6.18E-05	0.000123536
3.840	0.999938483	6.15E-05	0.000123034
3.841	0.999938733	6.13E-05	0.000122534
3.842	0.999938982	6.10E-05	0.000122036
3.843	0.99993923	6.08E-05	0.000121539
3.844	0.999939477	6.05E-05	0.000121045
3.845	0.999939724	6.03E-05	0.000120552
3.846	0.999939969	6.00E-05	0.000120062
3.847	0.999940214	5.98E-05	0.000119573
3.848	0.999940457	5.95E-05	0.000119086
3.849	0.999940699	5.93E-05	0.000118601
3.850	0.999940941	5.91E-05	0.000118118
3.851	0.999941182	5.88E-05	0.000117636
3.852	0.999941421	5.86E-05	0.000117157
3.853	0.99994166	5.83E-05	0.000116679
3.854	0.999941898	5.81E-05	0.000116204
3.855	0.999942135	5.79E-05	0.00011573
3.856	0.999942371	5.76E-05	0.000115257
3.857	0.999942606	5.74E-05	0.000114787
3.858	0.999942841	5.72E-05	0.000114319
3.859	0.999943074	5.69E-05	0.000113852
3.860	0.999943306	5.67E-05	0.000113387
3.861	0.999943538	5.65E-05	0.000112924
3.862	0.999943769	5.62E-05	0.000112463
3.863	0.999943998	5.60E-05	0.000112003
3.864	0.999944227	5.58E-05	0.000111545
3.865	0.999944455	5.55E-05	0.000111089
3.866	0.999944683	5.53E-05	0.000110635
3.867	0.999944909	5.51E-05	0.000110182
3.868	0.999945134	5.49E-05	0.000109732
3.869	0.999945359	5.46E-05	0.000109283
3.870	0.999945582	5.44E-05	0.000108835
3.871	0.999945805	5.42E-05	0.00010839
3.872	0.999946027	5.40E-05	0.000107946
3.873	0.999946248	5.38E-05	0.000107504
3.874	0.999946468	5.35E-05	0.000107063
3.875	0.999946688	5.33E-05	0.000106625
3.876	0.999946906	5.31E-05	0.000106188
3.877	0.999947124	5.29E-05	0.000105752
3.878	0.999947341	5.27E-05	0.000105319
3.879	0.999947557	5.24E-05	0.000104887
3.880	0.999947772	5.22E-05	0.000104456
3.881	0.999947986	5.20E-05	0.000104028
3.882	0.9999482	5.18E-05	0.000103601
3.883	0.999948412	5.16E-05	0.000103176
3.884	0.999948624	5.14E-05	0.000102752
3.885	0.999948835	5.12E-05	0.00010233
3.886	0.999949045	5.10E-05	0.00010191
3.887	0.999949255	5.07E-05	0.000101491
3.888	0.999949463	5.05E-05	0.000101074
3.889	0.999949671	5.03E-05	0.000100658
3.890	0.999949878	5.01E-05	0.000100244
3.891	0.999950084	4.99E-05	9.98E-05
3.892	0.999950289	4.97E-05	9.94E-05
3.893	0.999950494	4.95E-05	9.90E-05
3.894	0.999950698	4.93E-05	9.86E-05
3.895	0.999950901	4.91E-05	9.82E-05
3.896	0.999951103	4.89E-05	9.78E-05
3.897	0.999951304	4.87E-05	9.74E-05
3.898	0.999951505	4.85E-05	9.70E-05
3.899	0.999951705	4.83E-05	9.66E-05
3.900	0.999951904	4.81E-05	9.62E-05
3.901	0.999952102	4.79E-05	9.58E-05
3.902	0.999952299	4.77E-05	9.54E-05
3.903	0.999952496	4.75E-05	9.50E-05
3.904	0.999952692	4.73E-05	9.46E-05
3.905	0.999952887	4.71E-05	9.42E-05
3.906	0.999953082	4.69E-05	9.38E-05
3.907	0.999953275	4.67E-05	9.34E-05
3.908	0.999953468	4.65E-05	9.31E-05
3.909	0.999953661	4.63E-05	9.27E-05
3.910	0.999953852	4.61E-05	9.23E-05
3.911	0.999954043	4.60E-05	9.19E-05
3.912	0.999954233	4.58E-05	9.15E-05
3.913	0.999954422	4.56E-05	9.12E-05
3.914	0.99995461	4.54E-05	9.08E-05
3.915	0.999954798	4.52E-05	9.04E-05
3.916	0.999954985	4.50E-05	9.00E-05
3.917	0.999955171	4.48E-05	8.97E-05
3.918	0.999955357	4.46E-05	8.93E-05
3.919	0.999955541	4.45E-05	8.89E-05
3.920	0.999955726	4.43E-05	8.85E-05
3.921	0.999955909	4.41E-05	8.82E-05
3.922	0.999956092	4.39E-05	8.78E-05
3.923	0.999956273	4.37E-05	8.75E-05
3.924	0.999956455	4.35E-05	8.71E-05
3.925	0.999956635	4.34E-05	8.67E-05
3.926	0.999956815	4.32E-05	8.64E-05
3.927	0.999956994	4.30E-05	8.60E-05
3.928	0.999957172	4.28E-05	8.57E-05
3.929	0.99995735	4.26E-05	8.53E-05
3.930	0.999957527	4.25E-05	8.49E-05
3.931	0.999957703	4.23E-05	8.46E-05
3.932	0.999957879	4.21E-05	8.42E-05
3.933	0.999958054	4.19E-05	8.39E-05
3.934	0.999958228	4.18E-05	8.35E-05
3.935	0.999958402	4.16E-05	8.32E-05
3.936	0.999958575	4.14E-05	8.29E-05
3.937	0.999958747	4.13E-05	8.25E-05
3.938	0.999958918	4.11E-05	8.22E-05
3.939	0.999959089	4.09E-05	8.18E-05
3.940	0.999959259	4.07E-05	8.15E-05
3.941	0.999959429	4.06E-05	8.11E-05
3.942	0.999959598	4.04E-05	8.08E-05
3.943	0.999959766	4.02E-05	8.05E-05
3.944	0.999959933	4.01E-05	8.01E-05
3.945	0.9999601	3.99E-05	7.98E-05
3.946	0.999960266	3.97E-05	7.95E-05
3.947	0.999960432	3.96E-05	7.91E-05
3.948	0.999960597	3.94E-05	7.88E-05
3.949	0.999960761	3.92E-05	7.85E-05
3.950	0.999960924	3.91E-05	7.82E-05
3.951	0.999961087	3.89E-05	7.78E-05
3.952	0.99996125	3.88E-05	7.75E-05
3.953	0.999961411	3.86E-05	7.72E-05
3.954	0.999961572	3.84E-05	7.69E-05
3.955	0.999961733	3.83E-05	7.65E-05
3.956	0.999961892	3.81E-05	7.62E-05
3.957	0.999962052	3.79E-05	7.59E-05
3.958	0.99996221	3.78E-05	7.56E-05
3.959	0.999962368	3.76E-05	7.53E-05
3.960	0.999962525	3.75E-05	7.49E-05
3.961	0.999962682	3.73E-05	7.46E-05
3.962	0.999962838	3.72E-05	7.43E-05
3.963	0.999962993	3.70E-05	7.40E-05
3.964	0.999963148	3.69E-05	7.37E-05
3.965	0.999963302	3.67E-05	7.34E-05
3.966	0.999963456	3.65E-05	7.31E-05
3.967	0.999963609	3.64E-05	7.28E-05
3.968	0.999963761	3.62E-05	7.25E-05
3.969	0.999963913	3.61E-05	7.22E-05
3.970	0.999964064	3.59E-05	7.19E-05
3.971	0.999964214	3.58E-05	7.16E-05
3.972	0.999964364	3.56E-05	7.13E-05
3.973	0.999964513	3.55E-05	7.10E-05
3.974	0.999964662	3.53E-05	7.07E-05
3.975	0.99996481	3.52E-05	7.04E-05
3.976	0.999964958	3.50E-05	7.01E-05
3.977	0.999965105	3.49E-05	6.98E-05
3.978	0.999965251	3.47E-05	6.95E-05
3.979	0.999965397	3.46E-05	6.92E-05
3.980	0.999965542	3.45E-05	6.89E-05
3.981	0.999965687	3.43E-05	6.86E-05
3.982	0.999965831	3.42E-05	6.83E-05
3.983	0.999965975	3.40E-05	6.81E-05
3.984	0.999966118	3.39E-05	6.78E-05
3.985	0.99996626	3.37E-05	6.75E-05
3.986	0.999966402	3.36E-05	6.72E-05
3.987	0.999966543	3.35E-05	6.69E-05
3.988	0.999966684	3.33E-05	6.66E-05
3.989	0.999966824	3.32E-05	6.64E-05
3.990	0.999966963	3.30E-05	6.61E-05
3.991	0.999967102	3.29E-05	6.58E-05
3.992	0.999967241	3.28E-05	6.55E-05
3.993	0.999967379	3.26E-05	6.52E-05
3.994	0.999967516	3.25E-05	6.50E-05
3.995	0.999967653	3.23E-05	6.47E-05
3.996	0.999967789	3.22E-05	6.44E-05
3.997	0.999967925	3.21E-05	6.42E-05
3.998	0.99996806	3.19E-05	6.39E-05
3.999	0.999968195	3.18E-05	6.36E-05
4.000	0.999968329	3.17E-05	6.33E-05
4.001	0.999968462	3.15E-05	6.31E-05
4.002	0.999968595	3.14E-05	6.28E-05
4.003	0.999968728	3.13E-05	6.25E-05
4.004	0.99996886	3.11E-05	6.23E-05
4.005	0.999968991	3.10E-05	6.20E-05
4.006	0.999969122	3.09E-05	6.18E-05
4.007	0.999969253	3.07E-05	6.15E-05
4.008	0.999969382	3.06E-05	6.12E-05
4.009	0.999969512	3.05E-05	6.10E-05
4.010	0.999969641	3.04E-05	6.07E-05
4.011	0.999969769	3.02E-05	6.05E-05
4.012	0.999969897	3.01E-05	6.02E-05
4.013	0.999970024	3.00E-05	6.00E-05
4.014	0.999970151	2.98E-05	5.97E-05
4.015	0.999970277	2.97E-05	5.94E-05
4.016	0.999970403	2.96E-05	5.92E-05
4.017	0.999970528	2.95E-05	5.89E-05
4.018	0.999970653	2.93E-05	5.87E-05
4.019	0.999970777	2.92E-05	5.84E-05
4.020	0.999970901	2.91E-05	5.82E-05
4.021	0.999971024	2.90E-05	5.80E-05
4.022	0.999971147	2.89E-05	5.77E-05
4.023	0.999971269	2.87E-05	5.75E-05
4.024	0.999971391	2.86E-05	5.72E-05
4.025	0.999971512	2.85E-05	5.70E-05
4.026	0.999971633	2.84E-05	5.67E-05
4.027	0.999971753	2.82E-05	5.65E-05
4.028	0.999971873	2.81E-05	5.63E-05
4.029	0.999971993	2.80E-05	5.60E-05
4.030	0.999972112	2.79E-05	5.58E-05
4.031	0.99997223	2.78E-05	5.55E-05
4.032	0.999972348	2.77E-05	5.53E-05
4.033	0.999972465	2.75E-05	5.51E-05
4.034	0.999972582	2.74E-05	5.48E-05
4.035	0.999972699	2.73E-05	5.46E-05
4.036	0.999972815	2.72E-05	5.44E-05
4.037	0.99997293	2.71E-05	5.41E-05
4.038	0.999973046	2.70E-05	5.39E-05
4.039	0.99997316	2.68E-05	5.37E-05
4.040	0.999973274	2.67E-05	5.35E-05
4.041	0.999973388	2.66E-05	5.32E-05
4.042	0.999973501	2.65E-05	5.30E-05
4.043	0.999973614	2.64E-05	5.28E-05
4.044	0.999973727	2.63E-05	5.25E-05
4.045	0.999973838	2.62E-05	5.23E-05
4.046	0.99997395	2.61E-05	5.21E-05
4.047	0.999974061	2.59E-05	5.19E-05
4.048	0.999974171	2.58E-05	5.17E-05
4.049	0.999974282	2.57E-05	5.14E-05
4.050	0.999974391	2.56E-05	5.12E-05
4.051	0.9999745	2.55E-05	5.10E-05
4.052	0.999974609	2.54E-05	5.08E-05
4.053	0.999974717	2.53E-05	5.06E-05
4.054	0.999974825	2.52E-05	5.03E-05
4.055	0.999974933	2.51E-05	5.01E-05
4.056	0.99997504	2.50E-05	4.99E-05
4.057	0.999975146	2.49E-05	4.97E-05
4.058	0.999975253	2.47E-05	4.95E-05
4.059	0.999975358	2.46E-05	4.93E-05
4.060	0.999975464	2.45E-05	4.91E-05
4.061	0.999975569	2.44E-05	4.89E-05
4.062	0.999975673	2.43E-05	4.87E-05
4.063	0.999975777	2.42E-05	4.84E-05
4.064	0.999975881	2.41E-05	4.82E-05
4.065	0.999975984	2.40E-05	4.80E-05
4.066	0.999976087	2.39E-05	4.78E-05
4.067	0.999976189	2.38E-05	4.76E-05
4.068	0.999976291	2.37E-05	4.74E-05
4.069	0.999976392	2.36E-05	4.72E-05
4.070	0.999976493	2.35E-05	4.70E-05
4.071	0.999976594	2.34E-05	4.68E-05
4.072	0.999976694	2.33E-05	4.66E-05
4.073	0.999976794	2.32E-05	4.64E-05
4.074	0.999976894	2.31E-05	4.62E-05
4.075	0.999976993	2.30E-05	4.60E-05
4.076	0.999977091	2.29E-05	4.58E-05
4.077	0.99997719	2.28E-05	4.56E-05
4.078	0.999977288	2.27E-05	4.54E-05
4.079	0.999977385	2.26E-05	4.52E-05
4.080	0.999977482	2.25E-05	4.50E-05
4.081	0.999977579	2.24E-05	4.48E-05
4.082	0.999977675	2.23E-05	4.46E-05
4.083	0.999977771	2.22E-05	4.45E-05
4.084	0.999977866	2.21E-05	4.43E-05
4.085	0.999977962	2.20E-05	4.41E-05
4.086	0.999978056	2.19E-05	4.39E-05
4.087	0.999978151	2.18E-05	4.37E-05
4.088	0.999978245	2.18E-05	4.35E-05
4.089	0.999978338	2.17E-05	4.33E-05
4.090	0.999978431	2.16E-05	4.31E-05
4.091	0.999978524	2.15E-05	4.30E-05
4.092	0.999978617	2.14E-05	4.28E-05
4.093	0.999978709	2.13E-05	4.26E-05
4.094	0.9999788	2.12E-05	4.24E-05
4.095	0.999978892	2.11E-05	4.22E-05
4.096	0.999978983	2.10E-05	4.20E-05
4.097	0.999979073	2.09E-05	4.19E-05
4.098	0.999979163	2.08E-05	4.17E-05
4.099	0.999979253	2.07E-05	4.15E-05
4.100	0.999979342	2.07E-05	4.13E-05
4.101	0.999979432	2.06E-05	4.11E-05
4.102	0.99997952	2.05E-05	4.10E-05
4.103	0.999979609	2.04E-05	4.08E-05
4.104	0.999979697	2.03E-05	4.06E-05
4.105	0.999979784	2.02E-05	4.04E-05
4.106	0.999979872	2.01E-05	4.03E-05
4.107	0.999979958	2.00E-05	4.01E-05
4.108	0.999980045	2.00E-05	3.99E-05
4.109	0.999980131	1.99E-05	3.97E-05
4.110	0.999980217	1.98E-05	3.96E-05
4.111	0.999980303	1.97E-05	3.94E-05
4.112	0.999980388	1.96E-05	3.92E-05
4.113	0.999980472	1.95E-05	3.91E-05
4.114	0.999980557	1.94E-05	3.89E-05
4.115	0.999980641	1.94E-05	3.87E-05
4.116	0.999980725	1.93E-05	3.86E-05
4.117	0.999980808	1.92E-05	3.84E-05
4.118	0.999980891	1.91E-05	3.82E-05
4.119	0.999980974	1.90E-05	3.81E-05
4.120	0.999981056	1.89E-05	3.79E-05
4.121	0.999981138	1.89E-05	3.77E-05
4.122	0.99998122	1.88E-05	3.76E-05
4.123	0.999981302	1.87E-05	3.74E-05
4.124	0.999981383	1.86E-05	3.72E-05
4.125	0.999981463	1.85E-05	3.71E-05
4.126	0.999981544	1.85E-05	3.69E-05
4.127	0.999981624	1.84E-05	3.68E-05
4.128	0.999981703	1.83E-05	3.66E-05
4.129	0.999981783	1.82E-05	3.64E-05
4.130	0.999981862	1.81E-05	3.63E-05
4.131	0.999981941	1.81E-05	3.61E-05
4.132	0.999982019	1.80E-05	3.60E-05
4.133	0.999982097	1.79E-05	3.58E-05
4.134	0.999982175	1.78E-05	3.57E-05
4.135	0.999982252	1.77E-05	3.55E-05
4.136	0.999982329	1.77E-05	3.53E-05
4.137	0.999982406	1.76E-05	3.52E-05
4.138	0.999982483	1.75E-05	3.50E-05
4.139	0.999982559	1.74E-05	3.49E-05
4.140	0.999982635	1.74E-05	3.47E-05
4.141	0.99998271	1.73E-05	3.46E-05
4.142	0.999982785	1.72E-05	3.44E-05
4.143	0.99998286	1.71E-05	3.43E-05
4.144	0.999982935	1.71E-05	3.41E-05
4.145	0.999983009	1.70E-05	3.40E-05
4.146	0.999983083	1.69E-05	3.38E-05
4.147	0.999983157	1.68E-05	3.37E-05
4.148	0.99998323	1.68E-05	3.35E-05
4.149	0.999983303	1.67E-05	3.34E-05
4.150	0.999983376	1.66E-05	3.32E-05
4.151	0.999983449	1.66E-05	3.31E-05
4.152	0.999983521	1.65E-05	3.30E-05
4.153	0.999983593	1.64E-05	3.28E-05
4.154	0.999983664	1.63E-05	3.27E-05
4.155	0.999983736	1.63E-05	3.25E-05
4.156	0.999983807	1.62E-05	3.24E-05
4.157	0.999983877	1.61E-05	3.22E-05
4.158	0.999983948	1.61E-05	3.21E-05
4.159	0.999984018	1.60E-05	3.20E-05
4.160	0.999984088	1.59E-05	3.18E-05
4.161	0.999984157	1.58E-05	3.17E-05
4.162	0.999984226	1.58E-05	3.15E-05
4.163	0.999984295	1.57E-05	3.14E-05
4.164	0.999984364	1.56E-05	3.13E-05
4.165	0.999984432	1.56E-05	3.11E-05
4.166	0.9999845	1.55E-05	3.10E-05
4.167	0.999984568	1.54E-05	3.09E-05
4.168	0.999984636	1.54E-05	3.07E-05
4.169	0.999984703	1.53E-05	3.06E-05
4.170	0.99998477	1.52E-05	3.05E-05
4.171	0.999984837	1.52E-05	3.03E-05
4.172	0.999984903	1.51E-05	3.02E-05
4.173	0.999984969	1.50E-05	3.01E-05
4.174	0.999985035	1.50E-05	2.99E-05
4.175	0.999985101	1.49E-05	2.98E-05
4.176	0.999985166	1.48E-05	2.97E-05
4.177	0.999985231	1.48E-05	2.95E-05
4.178	0.999985296	1.47E-05	2.94E-05
4.179	0.99998536	1.46E-05	2.93E-05
4.180	0.999985425	1.46E-05	2.92E-05
4.181	0.999985489	1.45E-05	2.90E-05
4.182	0.999985552	1.44E-05	2.89E-05
4.183	0.999985616	1.44E-05	2.88E-05
4.184	0.999985679	1.43E-05	2.86E-05
4.185	0.999985742	1.43E-05	2.85E-05
4.186	0.999985804	1.42E-05	2.84E-05
4.187	0.999985867	1.41E-05	2.83E-05
4.188	0.999985929	1.41E-05	2.81E-05
4.189	0.999985991	1.40E-05	2.80E-05
4.190	0.999986052	1.39E-05	2.79E-05
4.191	0.999986114	1.39E-05	2.78E-05
4.192	0.999986175	1.38E-05	2.77E-05
4.193	0.999986236	1.38E-05	2.75E-05
4.194	0.999986296	1.37E-05	2.74E-05
4.195	0.999986356	1.36E-05	2.73E-05
4.196	0.999986416	1.36E-05	2.72E-05
4.197	0.999986476	1.35E-05	2.70E-05
4.198	0.999986536	1.35E-05	2.69E-05
4.199	0.999986595	1.34E-05	2.68E-05
4.200	0.999986654	1.33E-05	2.67E-05
4.201	0.999986713	1.33E-05	2.66E-05
4.202	0.999986772	1.32E-05	2.65E-05
4.203	0.99998683	1.32E-05	2.63E-05
4.204	0.999986888	1.31E-05	2.62E-05
4.205	0.999986946	1.31E-05	2.61E-05
4.206	0.999987003	1.30E-05	2.60E-05
4.207	0.999987061	1.29E-05	2.59E-05
4.208	0.999987118	1.29E-05	2.58E-05
4.209	0.999987175	1.28E-05	2.57E-05
4.210	0.999987231	1.28E-05	2.55E-05
4.211	0.999987288	1.27E-05	2.54E-05
4.212	0.999987344	1.27E-05	2.53E-05
4.213	0.9999874	1.26E-05	2.52E-05
4.214	0.999987456	1.25E-05	2.51E-05
4.215	0.999987511	1.25E-05	2.50E-05
4.216	0.999987566	1.24E-05	2.49E-05
4.217	0.999987621	1.24E-05	2.48E-05
4.218	0.999987676	1.23E-05	2.46E-05
4.219	0.999987731	1.23E-05	2.45E-05
4.220	0.999987785	1.22E-05	2.44E-05
4.221	0.999987839	1.22E-05	2.43E-05
4.222	0.999987893	1.21E-05	2.42E-05
4.223	0.999987946	1.21E-05	2.41E-05
4.224	0.999988	1.20E-05	2.40E-05
4.225	0.999988053	1.19E-05	2.39E-05
4.226	0.999988106	1.19E-05	2.38E-05
4.227	0.999988159	1.18E-05	2.37E-05
4.228	0.999988211	1.18E-05	2.36E-05
4.229	0.999988263	1.17E-05	2.35E-05
4.230	0.999988315	1.17E-05	2.34E-05
4.231	0.999988367	1.16E-05	2.33E-05
4.232	0.999988419	1.16E-05	2.32E-05
4.233	0.99998847	1.15E-05	2.31E-05
4.234	0.999988521	1.15E-05	2.30E-05
4.235	0.999988572	1.14E-05	2.29E-05
4.236	0.999988623	1.14E-05	2.28E-05
4.237	0.999988674	1.13E-05	2.27E-05
4.238	0.999988724	1.13E-05	2.26E-05
4.239	0.999988774	1.12E-05	2.25E-05
4.240	0.999988824	1.12E-05	2.24E-05
4.241	0.999988874	1.11E-05	2.23E-05
4.242	0.999988923	1.11E-05	2.22E-05
4.243	0.999988972	1.10E-05	2.21E-05
4.244	0.999989021	1.10E-05	2.20E-05
4.245	0.99998907	1.09E-05	2.19E-05
4.246	0.999989119	1.09E-05	2.18E-05
4.247	0.999989167	1.08E-05	2.17E-05
4.248	0.999989216	1.08E-05	2.16E-05
4.249	0.999989264	1.07E-05	2.15E-05
4.250	0.999989311	1.07E-05	2.14E-05
4.251	0.999989359	1.06E-05	2.13E-05
4.252	0.999989407	1.06E-05	2.12E-05
4.253	0.999989454	1.05E-05	2.11E-05
4.254	0.999989501	1.05E-05	2.10E-05
4.255	0.999989548	1.05E-05	2.09E-05
4.256	0.999989594	1.04E-05	2.08E-05
4.257	0.999989641	1.04E-05	2.07E-05
4.258	0.999989687	1.03E-05	2.06E-05
4.259	0.999989733	1.03E-05	2.05E-05
4.260	0.999989779	1.02E-05	2.04E-05
4.261	0.999989824	1.02E-05	2.04E-05
4.262	0.99998987	1.01E-05	2.03E-05
4.263	0.999989915	1.01E-05	2.02E-05
4.264	0.99998996	1.00E-05	2.01E-05
4.265	0.999990005	1.00E-05	2.00E-05
4.266	0.99999005	9.95E-06	1.99E-05
4.267	0.999990094	9.91E-06	1.98E-05
4.268	0.999990138	9.86E-06	1.97E-05
4.269	0.999990182	9.82E-06	1.96E-05
4.270	0.999990226	9.77E-06	1.95E-05
